station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JFK,2020-06-03 08:13,61.00,60.00,96.85,260.00,9.00,0.04,29.74,M,4.00,M,BKN,OVC,M,M,5500.00,11000.00,M,M,TSRA BR,M,M,M,M,M,M,61.00,KJFK 030813Z 26009KT 4SM R04R/5500VP6000FT TSRA BR BKN055CB OVC110 16/16 A2974 RMK AO2 LTG DSNT S-NW TSB12 OCNL LTGIC OHD-S TS OHD-S MOV SE P0004 T01610156,M
JFK,2020-06-03 08:51,63.00,62.00,96.88,230.00,9.00,0.26,29.71,1006.00,8.00,M,BKN,BKN,M,M,5000.00,10000.00,M,M,-RA,M,M,M,M,M,M,63.00,KJFK 030851Z 23009KT 8SM -RA BKN050 BKN100 17/17 A2971 RMK AO2 LTG DSNT S TSB12E49 SLP060 FRQ LTGIC DSNT S CB DSNT S MOV SE P0026 60027 T01720167 56023,M
JFK,2020-06-03 09:51,63.00,61.00,93.18,220.00,8.00,T,29.70,1005.60,10.00,M,FEW,BKN,BKN,M,5000.00,12000.00,25000.00,M,M,M,M,M,M,M,M,63.00,KJFK 030951Z 22008KT 10SM FEW050 BKN120 BKN250 17/16 A2970 RMK AO2 RAE0855 SLP056 P0000 T01720161,M
JFK,2020-06-03 10:51,64.00,60.00,87.14,220.00,14.00,0.00,29.69,1005.30,10.00,M,FEW,FEW,BKN,M,5000.00,12000.00,25000.00,M,M,M,M,M,M,M,M,64.00,KJFK 031051Z 22014KT 10SM FEW050 FEW120 BKN250 18/16 A2969 RMK AO2 SLP053 T01780156,M
JFK,2020-06-03 11:51,66.00,60.00,81.27,220.00,10.00,0.00,29.69,1005.20,10.00,M,SCT,SCT,BKN,M,8000.00,12000.00,25000.00,M,M,M,M,M,M,M,M,66.00,KJFK 031151Z 22010KT 10SM SCT080 SCT120 BKN250 19/16 A2969 RMK AO2 SLP052 60027 70027 T01890156 10189 20156 56008,M
JFK,2020-06-03 12:51,69.00,61.00,75.40,210.00,10.00,0.00,29.67,1004.70,10.00,M,FEW,BKN,M,M,8000.00,25000.00,M,M,M,M,M,M,M,M,M,69.10,KJFK 031251Z 21010KT 10SM FEW080 BKN250 21/16 A2967 RMK AO2 SLP047 T02060161,M
JFK,2020-06-03 13:51,69.00,61.00,75.40,200.00,11.00,0.00,29.66,1004.30,10.00,M,FEW,BKN,BKN,M,9500.00,20000.00,25000.00,M,M,M,M,M,M,M,M,69.10,KJFK 031351Z 20011KT 10SM FEW095 BKN200 BKN250 21/16 A2966 RMK AO2 SLP043 T02060161,M
JFK,2020-06-03 14:51,70.00,62.00,76.01,190.00,10.00,0.00,29.66,1004.20,10.00,M,FEW,FEW,SCT,BKN,5000.00,11000.00,20000.00,25000.00,M,M,M,M,M,M,M,70.00,KJFK 031451Z 19010KT 10SM FEW050 FEW110 SCT200 BKN250 21/17 A2966 RMK AO2 SLP042 T02110167 56011,M
JFK,2020-06-03 15:51,73.00,62.00,68.66,180.00,9.00,0.00,29.62,1003.00,10.00,M,FEW,BKN,BKN,M,5000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,73.00,KJFK 031551Z 18009KT 10SM FEW050 BKN180 BKN250 23/17 A2962 RMK AO2 SLP030 VIRGA NW T02280167,M
JFK,2020-06-03 16:51,76.00,63.00,64.31,240.00,6.00,0.00,29.64,1003.70,10.00,M,FEW,BKN,BKN,M,5000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,75.90,KJFK 031651Z 24006KT 10SM FEW050 BKN140 BKN250 24/17 A2964 RMK AO2 SLP037 CB DSNT SW MOV SE T02440172,M
JFK,2020-06-03 17:51,74.00,65.00,73.49,270.00,18.00,0.01,29.64,1003.70,7.00,22.00,FEW,BKN,OVC,M,3500.00,9500.00,14000.00,M,RA,M,M,M,M,M,M,73.90,KJFK 031751Z 27018G22KT 7SM RA FEW035 BKN095 OVC140 23/18 A2964 RMK AO2 RAB29 SLP037 P0001 60001 T02330183 10261 20189 56005,M
JFK,2020-06-03 18:16,69.00,67.00,92.71,180.00,7.00,0.07,29.57,M,5.00,M,FEW,BKN,OVC,M,3500.00,10000.00,12000.00,M,RA BR,M,M,M,M,M,M,69.10,KJFK 031816Z 18007KT 5SM RA BR FEW035 BKN100 OVC120 21/19 A2957 RMK AO2 WSHFT 1756 PRESFR P0007 T02060194,M
JFK,2020-06-03 18:51,74.00,70.00,87.63,250.00,9.00,0.08,29.63,1003.30,10.00,M,FEW,SCT,BKN,BKN,3700.00,11000.00,14000.00,25000.00,M,M,M,M,M,M,M,73.90,KJFK 031851Z 25009KT 10SM FEW037 SCT110 BKN140 BKN250 23/21 A2963 RMK AO2 WSHFT 1756 RAE38 SLP033 P0008 T02330211,M
JFK,2020-06-03 19:51,76.00,68.00,76.53,250.00,13.00,0.00,29.64,1003.50,10.00,M,FEW,FEW,SCT,SCT,1700.00,3700.00,11000.00,14000.00,M,M,M,M,M,M,M,75.90,KJFK 031951Z 25013KT 10SM FEW017 FEW037 SCT110 SCT140 BKN250 24/20 A2964 RMK AO2 SLP035 T02440200,M
JFK,2020-06-03 20:51,76.00,67.00,73.68,230.00,14.00,0.00,29.62,1003.10,10.00,M,FEW,FEW,FEW,SCT,1700.00,3700.00,11000.00,25000.00,M,M,M,M,M,M,M,75.90,KJFK 032051Z 23014KT 10SM FEW017 FEW037 FEW110 SCT250 24/19 A2962 RMK AO2 SLP031 60008 T02440194 58006,M
JFK,2020-06-03 21:51,78.00,67.00,68.49,250.00,11.00,0.00,29.64,1003.70,10.00,M,FEW,FEW,SCT,M,3400.00,11000.00,25000.00,M,M,M,M,M,M,M,M,78.10,KJFK 032151Z 25011KT 10SM FEW034 FEW110 SCT250 26/19 A2964 RMK AO2 SLP037 T02560194,M
JFK,2020-06-03 22:51,79.00,65.00,62.03,250.00,10.00,0.00,29.63,1003.40,10.00,M,FEW,FEW,SCT,BKN,2000.00,3400.00,12000.00,25000.00,M,M,M,M,M,M,M,79.00,KJFK 032251Z 25010KT 10SM FEW020 FEW034 SCT120 BKN250 26/18 A2963 RMK AO2 SLP034 TCU DSNT S T02610183,M
JFK,2020-06-03 23:51,74.00,64.00,71.21,170.00,6.00,0.00,29.63,1003.40,10.00,M,FEW,SCT,BKN,BKN,3400.00,12000.00,18000.00,25000.00,M,M,M,M,M,M,M,73.90,KJFK 032351Z 17006KT 10SM FEW034 SCT120 BKN180 BKN250 23/18 A2963 RMK AO2 SLP034 CB DSNT S 60008 T02330178 10267 20206 51003,M
JFK,2020-06-04 00:51,68.00,63.00,84.03,190.00,13.00,0.00,29.67,1004.70,10.00,M,SCT,BKN,BKN,BKN,5500.00,7000.00,15000.00,25000.00,M,M,M,M,M,M,M,68.00,KJFK 040051Z 19013KT 10SM SCT055 BKN070 BKN150 BKN250 20/17 A2967 RMK AO2 LTG DSNT N SLP047 OCNL LTGIC DSNT NW CB DSNT NW T02000172,M
JFK,2020-06-04 01:35,67.00,65.00,93.29,0.00,0.00,0.17,29.71,M,4.00,M,SCT,BKN,OVC,M,1800.00,3400.00,11000.00,M,+TSRA BR,M,M,M,M,M,M,66.90,KJFK 040135Z 00000KT 4SM R04R/2400VP6000FT +TSRA BR SCT018 BKN034CB OVC110 19/18 A2971 RMK AO2 LTG DSNT NE AND E RAB22 TSB35 OCNL LTGIC OHD AND SE-SW TS OHD AND SE-SW MOV SE P0017 T01940183,M
JFK,2020-06-04 01:51,67.00,65.00,93.29,70.00,5.00,0.19,29.71,1006.10,10.00,M,FEW,BKN,BKN,BKN,2200.00,4400.00,6500.00,13000.00,TS,M,M,M,M,M,M,66.90,KJFK 040151Z 07005KT 10SM TS FEW022 BKN044CB BKN065 BKN130 19/18 A2971 RMK AO2 RAB22E50 TSB35 SLP061 FRQ LTGIC E-S TS E-S MOV SE P0019 T01940183,M
JFK,2020-06-04 02:00,67.00,65.00,93.29,50.00,5.00,0.00,29.71,M,10.00,M,FEW,SCT,BKN,BKN,3200.00,4400.00,8000.00,13000.00,M,M,M,M,M,M,M,66.90,KJFK 040200Z 05005KT 10SM FEW032 SCT044 BKN080 BKN130 19/18 A2971 RMK AO2 LTG DSNT E AND S TSE00 OCNL LTGIC DSNT E-S CB DSNT E-S T01940183,M
JFK,2020-06-04 02:51,66.00,65.00,96.24,70.00,3.00,0.00,29.71,1005.90,10.00,M,FEW,SCT,BKN,M,4500.00,13000.00,25000.00,M,M,M,M,M,M,M,M,66.00,KJFK 040251Z 07003KT 10SM FEW045 SCT130 BKN250 19/18 A2971 RMK AO2 TSE00 SLP059 OCNL LTGICCA DSNT E-SE CB DSNT E-SE MOV SE 60019 T01890183 50025,M
